"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
254470,8169,"19WA",2300,100,"TURF",1,0,"15",,,,,,"33",,,,,
248829,8170,"19WI",2200,50,"TURF",0,0,"N",,,,,,"S",,,,,
346929,346928,"19XA",60,60,"CON",1,0,"H1",,,,,,,,,,,
248970,8171,"19XS",2500,35,"TURF",0,0,"16",,,,,,"34",,,,,500
248424,8172,"1A1",2275,75,"TURF-DIRT-F",0,0,"03",,,,,,"21",,,,,
253701,8173,"1A2",3100,85,"TURF-G",0,0,"17",47.11650085449219,-97.2083969116211,973,,,"35",47.108001708984375,-97.2083969116211,973,,
250696,8174,"1A8",3170,48,"DIRT-G",0,0,"07",,,,,,"25",,,,,800
250697,8174,"1A8",3770,42,"DIRT-G",0,0,"18",,,,,,"36",,,,,
265392,8175,"1AK0",70,70,"WOOD",0,0,"H1",,,20,,,,,,,,
246633,8176,"1AK1",2250,60,"DIRT",0,0,"13",,,,,,"31",,,,,
253939,8177,"1AK2",1160,50,"TURF-GRVL",0,0,"13",,,,,,"31",,,,,
257271,8179,"1AK4",2100,60,"GRAVEL",0,0,"07",,,,,,"25",,,,,
265393,8180,"1AK5",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265394,8180,"1AK5",40,40,"CONC",0,0,"H2",,,,,,,,,,,
265395,8180,"1AK5",40,40,"CONC",0,0,"H3",,,,,,,,,,,
257040,8181,"1AK6",1800,50,"GRVL",0,0,"08",,,,,100,"26",,,,,100
265396,8182,"1AK7",40,40,"CONC",1,0,"H1",,,,,,,,,,,
250826,8183,"1AK8",950,35,"DIRT",0,0,"18",,,,,,"36",,,,,
265397,8184,"1AK9",150,100,"ASPH",0,0,"H1",,,,,,,,,,,
265398,8185,"1AL0",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265399,8186,"1AL1",51,51,"ASPH",0,0,"H1",,,,,,,,,,,
253993,8187,"1AL2",2900,250,"TURF",0,0,"05",,,,,,"23",,,,,
265400,8188,"1AL3",150,150,"CONC-TURF",0,0,"H1",,,,,,,,,,,
248219,8189,"1AL4",2400,100,"TURF",0,0,"09",,,,,,"27",,,,,
246970,8190,"1AL5",1300,75,"TURF",0,0,"09",,,,,,"27",,,,,
265401,8191,"1AL6",50,50,"CONC",0,0,"H1",,,,,,,,,,,
265402,8192,"1AL7",50,50,"CONC",0,0,"H1",,,,,,,,,,,
248880,8193,"1AL8",2000,100,"TURF-G",0,0,"17",,,,,,"35",,,,,
246886,8195,"1AR0",4090,35,"TURF-P",0,0,"03",,,,,,"21",,,,,
254234,8196,"1AR1",3400,60,"TURF",1,0,"18",,,,,,"36",,,,299,
252645,8197,"1AR2",2640,200,"TURF",0,0,"09",,,,,,"27",,,,,
240886,8198,"1AR3",2600,70,"ASPH",0,0,"18",34.97669982910156,-91.52570343017578,,184,,"36",34.969600677490234,-91.52629852294922,,,
252200,8200,"1AR5",2500,80,"TURF",0,0,"18",,,,,,"36",,,,,
249007,8201,"1AR6",2600,50,"TURF-G",1,0,"06",,,,,,"24",,,,337.1,
265403,8202,"1AR7",40,40,"CONC",0,0,"H1",,,,,,,,,,,
251755,8203,"1AR8",1600,75,"TURF",0,0,"09",,,,,,"27",,,,,
255941,8204,"1AR9",2500,100,"TURF",0,0,"11",,,,,,"29",,,,,
255942,8204,"1AR9",3800,100,"TURF",0,0,"18",,,,,,"36",,,,,
241334,8205,"1AZ0",4500,75,"ASPH",1,0,"09",33.10139846801758,-112.27400207519531,,101.7,,"27",33.098899841308594,-112.25900268554688,,241.6,
265404,8206,"1AZ1",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
265405,8208,"1AZ3",120,120,"ASPH",0,0,"H1",,,,,,,,,,264.9,
265406,8210,"1AZ5",20,20,"CONC",0,0,"H1",,,,,,,,,,,
345288,345287,"1AZ6",1350,60,"Dirt",0,0,"6",,,,,,"24",,,,,
265408,8212,"1AZ7",25,25,"ASPH",0,0,"H1",,,,,,,,,,,
256398,8213,"1AZ8",2600,50,"DIRT",0,0,"13",,,,,,"31",,,,,
254098,8215,"1B5",2305,150,"TURF-F",0,0,"18",,,,,,"36",,,,,
249314,8216,"1B8",2130,65,"TURF-G",0,0,"05",,,,,,"23",,,,,
249315,8216,"1B8",2100,63,"TURF-G",0,0,"07",,,,,222,"25",,,,205,306
257777,8217,"1C3",2400,87,"TURF-G",0,0,"03",,,,,,"21",,,,,
257948,8219,"1C8",2540,260,"TURF-G",1,0,"18",42.295501708984375,-89.13610076904297,740,,,"36",42.28850173950195,-89.13610076904297,740,,400
257672,8220,"1C9",2500,100,"TURF-G",1,0,"05",,,,,,"23",,,,,
257673,8220,"1C9",3000,60,"WATER-G",0,0,"05W",36.95090103149414,-121.46700286865234,,,,"23W",36.95429992675781,-121.45800018310547,,,
265409,8221,"1CA0",146,124,"ASPH",0,0,"H1",,,1800,,,,,,,192,
248024,8222,"1CA1",5600,85,"ASPH-TRTD",1,0,"NW",,,,,,"SE",,,,180,19
265410,8223,"1CA2",65,65,"CONC",0,0,"H1",,,,,,,,,,,
265411,8224,"1CA3",110,55,"TURF",0,0,"H1",,,,,,,,,,,
251687,8225,"1CA4",2250,50,"GRVL",0,0,"16",,,,,,"34",,,,,
265412,8226,"1CA5",36,36,"CONC",0,0,"H1",,,808,,,,,,,299.1,
254075,8227,"1CA6",2340,60,"GRVL",0,0,"15",,,,,,"33",,,,,
265413,8228,"1CA7",57,57,"CONC",0,0,"H1",,,,,,,,,,,
265414,8229,"1CA8",40,40,"TURF",0,0,"H1",,,775,,,,,,,226,66
265415,8230,"1CA9",150,60,"CONC-TURF",0,0,"H1",,,,,,,,,,297,213
265416,8231,"1CD0",14,14,"CONC-G",0,0,"H1",,,,,,,,,,,
254064,8232,"1CD1",2800,60,"TURF-F",0,0,"10",,,,,,"28",,,,,
239954,8233,"1CD2",3000,24,"ASPH",0,0,"08",40.166500091552734,-104.7979965209961,,80,,"26",40.16790008544922,-104.78700256347656,,223,
255421,8234,"1CD4",5400,150,"TURF",0,0,"02",,,,,,"20",,,,,
265417,8235,"1CD5",42,42,"CONC",1,0,"H1",,,,,,,,,,,
265418,8236,"1CL0",100,100,"ASPH",0,0,"H1",,,,,,,,,,182.7,
252403,8237,"1CL1",2900,80,"TURF",0,0,"06",,,,,200,"24",,,,199,500
252582,8238,"1CL2",1900,50,"DIRT",0,0,"03",,,,,,"21",,,,,
252583,8238,"1CL2",1300,50,"DIRT",0,0,"07",,,,,,"25",,,,,
265419,8239,"1CL3",71,71,"CONC",0,0,"H1",,,,,,,,,,,
265420,8240,"1CL4",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265421,8241,"1CL5",38,38,"CONC",0,0,"H1",,,,,,,,,,,
265422,8242,"1CL6",45,45,"CONC",0,0,"H1",,,,,,,,,,,
265423,8243,"1CL8",48,48,"CONC",0,0,"H1",,,,,,,,,,,
265424,8244,"1CL9",65,65,"CONC",0,0,"H1",,,,,,,,,,,
344822,344821,"1CN6",35,35,"GVL",0,0,"H1",,,,,,"-",,,,,
265425,8245,"1CO0",84,84,"CONC",0,0,"H1",,,,,,,,,,,
265426,8246,"1CO1",20,20,"CONC",0,0,"H1",,,7881,,,,,,,,
253022,8247,"1CO2",2500,60,"TURF",0,0,"NE",,,,,,"SW",,,,,
249468,8248,"1CO3",3000,30,"GRAVEL",0,0,"14",,,,,,"32",,,,,
249469,8248,"1CO3",5000,50,"GRAVEL",0,0,"18",,,,,,"36",,,,,
246785,8249,"1CO4",3300,100,"DIRT",1,0,"17",,,,,,"35",,,,287,
245390,8250,"1CO5",3780,45,"ASPH-F",1,0,"08",38.01580047607422,-103.70899963378906,4232,94.6,,"26",38.01499938964844,-103.69599914550781,4238,,
245391,8250,"1CO5",2500,44,"GRVL-F",0,0,"18",38.0182991027832,-103.697998046875,4252,193,,"36",38.01169967651367,-103.69999694824219,4240,,
265427,8251,"1CO6",350,200,"TURF",0,0,"H1",,,10076,,,,,,,,
256432,8252,"1CO7",600,30,"TURF",0,0,"06",,,,,,"24",,,,,
247393,8253,"1CO8",2200,100,"TURF",0,0,"04",,,,,,"22",,,,,
265428,8254,"1CO9",92,92,"CONC",0,0,"H1",,,,,,,,,,,
265429,8255,"1CT0",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
265430,8256,"1CT2",48,72,"ASPH",0,0,"H1",,,,,,,,,,,
265431,8257,"1CT3",100,100,"ASPH",0,0,"H1",,,,,,,,,,205,
253518,8258,"1D2",2303,75,"ASPH-F",1,0,"18",42.35100173950195,-83.45649719238281,696,177,,"36",42.34469985961914,-83.45610046386719,685,357,
254485,8259,"1D4",2315,110,"TURF-G",0,0,"09",40.99259948730469,-81.43579864501953,1092,,180,"27",40.99250030517578,-81.42739868164062,1100,,590
246824,8260,"1D5",1700,80,"TURF-G",0,0,"09",,,,,,"27",,,,,
246825,8260,"1D5",1060,90,"TURF-F",0,0,"17",,,,,,"35",,,,,
249899,8261,"1D6",2580,165,"TURF-G",0,0,"05",,,,,,"23",,,,203,
249900,8261,"1D6",2776,50,"ASPH-G",1,0,"12",44.7327995300293,-94.71499633789062,1078,,,"30",44.729000091552734,-94.70760345458984,1077,,
345527,345465,"1DE4",50,50,"CON",1,0,"H1",,,,,,,,,,,
251154,8262,"1DE5",1100,60,"TURF",0,0,"11",,,,,,"29",,,,,
252791,8263,"1DS",2900,60,"TURF-E",0,0,"02",,,,,900,"20",,,,,900
257602,8264,"1E2",4700,80,"GRVL-P",0,0,"02",,,,,,"20",,,,,
252845,8265,"1E4",3700,50,"TURF-GRVL-F",0,0,"17",,,,,,"35",,,,,
248778,8266,"1E6",2000,75,"TURF",0,0,"01",,,,,,"19",,,,,
254666,8267,"1E7",6200,150,"TURF-G",1,0,"02",,,,23,,"20",,,,203,
254667,8267,"1E7",1600,102,"TURF-F",0,0,"08",,,,89,,"26",,,,269,
253533,8268,"1E8",2200,55,"TURF-F",0,0,"02",,,,,,"20",,,,,
252149,8269,"1E9",3865,24,"GRVL-P",1,0,"17",,,,,,"35",,,,,
248575,8270,"1F1",2500,48,"ASPH-F",1,0,"14",34.07789993286133,-97.1084976196289,817,151,120,"32",34.0718994140625,-97.10449981689453,817,331,
257881,8271,"1F2",2000,100,"TURF-G",0,0,"01",,,,,,"19",,,,,
257882,8271,"1F2",2400,100,"TURF-G",0,0,"06",,,,,,"24",,,,,
255487,8272,"1F6",1360,100,"TURF-G",0,0,"11",,,,,,"29",,,,,
248816,8273,"1F7",2630,30,"ASPH-G",1,0,"13",,,,,,"31",,,,,
249918,8274,"1FA1",1800,200,"TURF",0,0,"04",,,,,,"22",,,,,
249096,8275,"1FA3",2700,100,"TURF",0,0,"09",,,,,,"27",,,,,
265432,8276,"1FA5",50,50,"CONC",0,0,"H1",,,,,,,,,,,
322114,322113,"1FA9",2650,25,"ASP",0,0,"18",,,,,,"36",,,,,
257690,8277,"1FD0",2300,100,"TURF",0,0,"18",,,,,,"36",,,,,
505955,505954,"1FD1",35,35,"CON",0,0,"H1",,,,,,,,,,,
265433,8279,"1FD3",50,50,"MATS",0,0,"H1",,,,,,,,,,,
257905,8280,"1FD4",4000,100,"TURF",0,0,"03",,,,,,"21",,,,,
265434,8282,"1FD6",70,70,"CONC",0,0,"H1",,,,,,,,,,,
265435,8283,"1FD7",30,30,"CONC",0,0,"H1",,,,,,,,,,,
265436,8284,"1FD8",30,30,"CONC",0,0,"H1",,,,,,,,,,,
256858,8285,"1FL0",5250,100,"WATER",0,0,"04W",,,,,,"22W",,,,,
256859,8285,"1FL0",5250,100,"WATER",0,0,"11W",,,,,,"29W",,,,,
265437,8286,"1FL1",20,20,"WOOD",0,0,"H1",,,,,,,,,,,
265438,8287,"1FL2",40,40,"CONC",1,0,"H1",,,,,,,,,,,
257294,8288,"1FL3",2600,100,"TURF",0,0,"07",,,,,870,"25",,,,,925
265439,8289,"1FL4",12,12,"CONC",1,0,"H1",,,,,,,,,,,
251965,8290,"1FL5",3000,100,"WATER",0,0,"14W",,,,,,"32W",,,,,
265440,8291,"1FL6",65,65,"CONC",1,0,"H1",,,,,,,,,,,
265441,8292,"1FL7",60,60,"CONC",1,0,"H1",,,,,,,,,,205.7,
265442,8293,"1FL8",50,50,"CONC",1,0,"H1",,,,,,,,,,,
265443,8294,"1FL9",100,100,"CONC",0,0,"H1",,,,,,,,,,,
253005,8296,"1G8",2268,145,"TURF-G",1,0,"16",40.472801208496094,-80.62650299072266,1084,,,"34",40.46699905395508,-80.62370300292969,1084,,
251409,8297,"1GA0",3744,41,"ASPH",1,0,"2",,,,,,"20",,,,,
265444,8298,"1GA1",90,90,"CONC",0,0,"H1",,,,,,,,,,,
255518,8299,"1GA2",3040,60,"TURF",1,0,"17",,,,,,"35",,,,,
265445,8300,"1GA3",200,74,"TURF",0,0,"H1",,,,,,,,,,,
252020,8301,"1GA4",2000,100,"TURF",0,0,"09",,,,,,"27",,,,,
250131,8302,"1GA5",3150,75,"TURF",0,0,"17",,,,,50,"35",,,,,
265446,8304,"1GA7",30,30,"TURF",0,0,"H1",,,,,,,,,,,
256421,8305,"1GA8",3000,70,"TURF",0,0,"17",,,,,,"35",,,,,
252986,8306,"1GA9",2000,300,"TURF",0,0,"NW",,,,,,"SE",,,,,
265447,8307,"1GE1",200,200,"TURF-G",0,0,"H1",,,,,,,,,,,
254976,8308,"1GE2",2400,150,"TURF",0,0,"10",,,,,,"28",,,,,
247991,8309,"1GE3",2000,80,"TURF",0,0,"10",,,,,,"28",,,,,
254300,8310,"1GE4",2400,40,"TURF-G",0,0,"09",,,,,,"27",,,,,
252482,8311,"1GE5",1000,40,"TURF-G",0,0,"18",,,,,,"36",,,,,
246598,8312,"1GE6",2885,53,"TURF",0,0,"14",,,,,,"32",,,,,
254161,8313,"1GE7",3000,50,"TURF",0,0,"12",,,,,,"30",,,,,
265449,8314,"1GE8",62,62,"CONC",0,0,"H1",,,,,,,,,,,
265448,8314,"1GE8",62,62,"MATS",0,0,"H2",,,,,,,,,,,
253558,8315,"1GE9",2900,100,"TURF",0,0,"09",,,,,,"27",,,,,200
254639,8316,"1H1",2220,75,"TURF-F",0,0,"01",,,,,,"19",,,,,
254640,8316,"1H1",1550,97,"TURF-F",0,0,"10",,,,,,"28",,,,,
251061,8317,"1H4",1801,75,"TURF-F",0,0,"17",42.42219924926758,-74.00689697265625,840,180,112,"35",42.417198181152344,-74.00689697265625,800,360,
252635,8318,"1H6",2580,40,"ASPH-F",0,0,"17",,,,,,"35",,,,,
252636,8318,"1H6",2580,80,"TURF-G",0,0,"N",,,,,,"S",,,,,
249911,16042,"1H9",3600,100,"TURF",0,0,"01",45.8306999206543,-91.8041000366211,,9,,"19",45.84040069580078,-91.80130004882812,,189,
249820,8319,"1I1",2390,95,"TURF-G",0,0,"N",,,,,,"S",,,,,
246558,8320,"1I3",2160,150,"TURF-G",1,0,"18",,,,,,"36",,,,,
265450,8321,"1I6",50,50,"ASPH-F",1,0,"H1",,,,,,,,,,,
255616,8322,"1I8",1800,75,"ASPH-CONC-G",0,0,"07",,,,,38,"25",,,,,38
256055,8323,"1I9",2891,60,"ASPH-F",1,0,"18",40.54679870605469,-86.681396484375,670,,260,"36",40.53889846801758,-86.681396484375,667,,
265451,8325,"1IA2",100,100,"TURF",0,0,"H1",,,,,,,,,,,
265452,8326,"1IA3",60,60,"ASPH",0,0,"H1",,,,,,,,,,,
250194,8327,"1IA4",1200,60,"TURF",0,0,"18",,,,,,"36",,,,,
265453,8328,"1IA5",60,60,"ASPH",0,0,"H1",,,,,,,,,,,
265454,8330,"1IA7",48,48,"CONC-G",0,0,"H1",,,,,,,,,,,
265455,8330,"1IA7",30,60,"CONC",0,0,"H2",,,,,,,,,,,
330015,8331,"1IA9",3200,60,"Turf",0,0,"9",,,,,,"27",,,,,
265456,8332,"1ID2",30,30,"CONC",1,0,"H1",,,,,,,,,,,
250088,8333,"1ID3",1800,45,"TURF-DIRT-P",0,0,"03",,,,,,"21",,,,,
253692,8334,"1ID4",2940,50,"ASPH-G",0,0,"10",,,,,,"28",,,,360,
265457,8335,"1ID5",40,40,"CONC",1,0,"H1",,,,,,,,,,,
265458,8336,"1ID6",50,32,"CONC",0,0,"H1",,,,,,,,,,,
250956,8337,"1ID7",2300,80,"ASPH-GRVL",0,0,"07",,,,,,"25",,,,,
265459,8338,"1ID8",30,30,"CONC",1,0,"H1",,,,,,,,,,,
248400,8339,"1ID9",400,20,"TURF",0,0,"01",,,,,,"19",,,,,
256980,8340,"1II0",1700,100,"TURF",0,0,"E",,,,,,"W",,,,,
248112,8341,"1II2",2000,150,"TURF",0,0,"E",,,,,,"W",,,,,
246511,8342,"1II3",1600,150,"TURF",0,0,"18",,,,,,"36",,,,,
254885,8343,"1II4",1050,60,"TURF",0,0,"09",,,,,,"27",,,,,
256998,8344,"1II5",1900,60,"TURF",0,0,"01",,,,,,"19",,,,,
265460,8345,"1II6",50,50,"CONC",1,0,"H1",,,,,,,,,,,
265461,8346,"1II7",50,40,"CONC",0,0,"H1",,,,,,,,,,,
248964,8348,"1IL0",2650,70,"TURF",0,0,"09",,,,,450,"27",,,,,
250227,8349,"1IL1",2100,102,"TURF",0,0,"01",,,,,,"19",,,,,400
251405,8350,"1IL2",1320,70,"TURF",0,0,"N",,,,,,"S",,,,,
265462,8351,"1IL3",50,50,"CONC-G",0,0,"H1",,,,,,,,,,,
256804,8352,"1IL4",2600,100,"TURF-G",0,0,"06",,,,,,"24",,,,,
350769,350768,"1IL5",40,40,"CON",1,0,"H1",,,,,,,,,,,
246590,8353,"1IL6",1400,86,"TURF",0,0,"N",,,,,,"S",,,,,
265463,8354,"1IL7",50,50,"TURF",0,0,"H1",,,,,,,,,,,
249515,8355,"1IL8",2540,100,"TURF",0,0,"09",,,,,,"27",,,,,
257817,8356,"1IL9",2200,70,"TURF",0,0,"11",,,,,,"29",,,,,
257818,8356,"1IL9",3000,70,"TURF",0,0,"18",,,,,,"36",,,,,
251449,8357,"1IN0",1240,75,"TURF",0,0,"01",,,,,320,"19",,,,,
251450,8357,"1IN0",1900,100,"TURF",0,0,"09",,,,,480,"27",,,,,
246360,8358,"1IN1",700,30,"TURF",0,0,"18",,,,,,"36",,,,,
265464,8359,"1IN2",16,16,"CONC-F",0,0,"H1",,,,,,,,,,,
246379,8360,"1IN3",2000,70,"TURF",0,0,"09",,,,,,"27",,,,,
250799,8361,"1IN4",2000,30,"TURF-G",0,0,"09",,,,,,"27",,,,,
251484,8362,"1IN5",2200,100,"TURF",0,0,"18",,,,,,"36",,,,,
252446,8363,"1IN6",1200,66,"TURF",0,0,"09",,,,,,"27",,,,,
252447,8363,"1IN6",1300,66,"TURF",0,0,"18",,,,,,"36",,,,,
248946,8364,"1IN7",8000,2500,"WATER",0,0,"13W",,,,,,"31W",,,,,
345503,345502,"1IN8",82,64,"CON",0,0,"H1",,,,,,,,,,,
349869,349866,"1IN9",2423,75,"Turf",0,0,"9",,,,,,"27",,,,,
256426,8366,"1IS2",2375,70,"TURF",0,0,"N",,,,,,"S",,,,,
257885,8367,"1IS3",2280,80,"TURF",1,0,"09",,,,,,"27",,,,273.1,
247483,8368,"1IS4",2000,70,"TURF",0,0,"09",,,,,,"27",,,,,
247462,8369,"1IS5",1600,70,"TURF",0,0,"13",,,,,,"31",,,,,
265465,8370,"1IS7",36,36,"CONC",0,0,"H1",,,,,,,,,,,
265466,8371,"1IS8",50,50,"GRASS / SOD",0,0,"H1",,,,,,,,,,,
251956,8372,"1J9",2100,65,"TURF-P",0,0,"18",,,,,,"36",,,,,
251836,8374,"1JY2",2600,100,"DIRT",0,0,"16",,,,,,"34",,,,,
269678,8376,"1JY4",55,55,"CONC",0,0,"H1",,,,,,,,,,,
269679,8377,"1JY5",35,35,"WOOD",0,0,"H1",,,,,,,,,,,
251622,8378,"1K1",4600,60,"ASPH-G",1,0,"17",37.78150177001953,-97.11380004882812,1364,176,250,"35",37.768798828125,-97.11270141601562,1349,356,
250947,8380,"1K5",2507,50,"ASPH-G",1,0,"17",,,1543,180,,"35",,,1543,,
248844,8381,"1K6",2150,150,"TURF-G",0,0,"08",,,,,,"26",,,,,
248845,8381,"1K6",2550,100,"TURF-GRVL-G",0,0,"17",38.37630081176758,-98.59870147705078,,,,"35",38.369300842285156,-98.59860229492188,,,
254376,8382,"1K8",4744,60,"ASPH-G",0,0,"18",,,,,447,"36",,,,359,437
250408,8383,"1KC",4000,140,"GRVL",0,0,"09",,,,,,"27",,,,,
251356,8385,"1KS1",2000,80,"TURF",1,0,"17",,,,,,"35",,,,,
246796,8386,"1KS2",1500,75,"TURF",0,0,"18",,,,,,"36",,,,,
249032,8387,"1KS3",1000,30,"TURF",0,0,"04",,,,,,"22",,,,,
249033,8387,"1KS3",1100,30,"TURF",0,0,"11",,,,,,"29",,,,,
257227,8388,"1KS4",1900,55,"TURF-G",1,0,"17",,,,,,"35",,,,341,
247895,8389,"1KS5",1500,50,"TURF",0,0,"18",,,,,,"36",,,,,
252651,8390,"1KS6",2500,60,"TURF",0,0,"N",,,,,,"S",,,,,
251021,8391,"1KS7",3500,100,"DIRT-TURF",0,0,"N",,,,,,"S",,,,,
246537,8392,"1KS8",2500,80,"TURF",0,0,"E",,,,,,"W",,,,,
246538,8392,"1KS8",2500,80,"TURF",0,0,"N",,,,,,"S",,,,,
257756,8393,"1KS9",1500,40,"TURF",0,0,"13",,,,,,"31",,,,,
513611,513610,"1KT8",42,42,"CON",0,0,"H1",,,,,,,,,,,
265467,8394,"1KY0",100,100,"CONC",0,0,"H1",,,,,,,,,,,
265468,8395,"1KY1",31,31,"CONC",0,0,"H1",,,,,,,,,,,
265469,8396,"1KY2",50,50,"CONC",0,0,"H1",,,,,,,,,,,
265470,8397,"1KY3",50,40,"ASPH",0,0,"H1",,,,,,,,,,330,
265471,8398,"1KY4",75,75,"CONC",0,0,"H1",,,,,,,,,,,
265472,8400,"1KY6",40,40,"ASPH",0,0,"H1",,,,,,,,,,,
251629,8401,"1KY7",2000,125,"TURF-G",0,0,"18",,,,,,"36",,,,,
264247,45428,"1KY8",40,40,"CONC",0,0,"H1",,,,,,,,,,,
505758,505757,"1KY9",40,40,"CON",1,0,"H1",,,,,,,,,,,
257778,8402,"1L4",4140,65,"DIRT-F",1,0,"15",,,,,,"33",,,,321,
246471,8405,"1LA1",4000,100,"TURF",0,0,"02",,,,,,"20",,,,,
265473,8406,"1LA2",300,200,"CONC-TURF",0,0,"H1",,,,,,,,,,341.5,
254414,8407,"1LA3",4000,150,"TURF",0,0,"N",,,,,,"S",,,,,
255851,8409,"1LA5",1900,70,"TURF",0,0,"08",,,,,,"26",,,,,
265474,8410,"1LA6",50,50,"ASPH",1,0,"H1",,,,,,,,,,,
265475,8411,"1LA7",37,30,"CONC",0,0,"H1",,,,,,,,,,,
265476,8412,"1LA8",40,40,"TURF",0,0,"H1",,,,,,,,,,,
265477,8413,"1LA9",50,50,"CONC",0,0,"H1",,,,,,,,,,,
265478,8413,"1LA9",50,50,"CONC",0,0,"H2",,,,,,,,,,,
265479,8413,"1LA9",24,24,"CONC",0,0,"H3",,,,,,,,,,,
265480,8413,"1LA9",24,24,"CONC",0,0,"H4",,,,,,,,,,,
265481,8413,"1LA9",24,24,"CONC",0,0,"H5",,,,,,,,,,,
265482,8413,"1LA9",24,24,"CONC",0,0,"H6",,,,,,,,,,,
265483,8413,"1LA9",24,24,"CONC",0,0,"H7",,,,,,,,,,,
265484,8413,"1LA9",24,24,"CONC",0,0,"H8",,,,,,,,,,,
248090,8414,"1LL0",1370,70,"TURF",0,0,"NE",,,,,,"SW",,,,,
265485,8415,"1LL1",100,100,"CONC",0,0,"H1",,,,,,,,,,,
253418,8416,"1LL2",2800,70,"ASPH",1,0,"18",,,,,,"36",,,,351,
347012,347011,"1LL5",2150,100,"Turf",0,0,"18",,,,,,"38",,,,,
254092,8418,"1LL6",1650,100,"TURF",0,0,"18",,,,,,"36",,,,,
252405,8419,"1LL7",2000,100,"TURF",0,0,"E",,,,,,"W",,,,,
247316,8420,"1LL8",1961,110,"TURF",0,0,"N",,,,,,"S",,,,,
265486,8421,"1LL9",60,40,"CONC",0,0,"H1",,,,,,,,,,,
251975,8422,"1LS0",4000,200,"TURF",0,0,"17",30.229400634765625,-90.88269805908203,,174,,"35",30.218599319458008,-90.88140106201172,,354,
265487,8423,"1LS1",50,50,"CONC",1,0,"H1",,,,,,,,,,,
265488,8424,"1LS2",40,40,"CONC",1,0,"H1",,,,,,,,,,,
250216,8425,"1LS5",2380,85,"TURF",1,0,"14",,,,,,"32",,,,,
246389,8426,"1LS8",2500,90,"ASPH-TURF",0,0,"13L",,,,,,"31R",,,,,
246390,8426,"1LS8",2500,90,"TURF",0,0,"13R",,,,,,"31L",,,,,
249347,8427,"1M3",2700,100,"TURF-F",0,0,"01",,,,,,"19",,,,,
254178,8428,"1M7",2700,60,"ASPH-F",1,0,"09",,,,,,"27",,,,,
246932,8429,"1M8",2466,50,"TURF-G",0,0,"09",41.83810043334961,-71.03079986572266,65,,,"27",41.84000015258789,-71.02210235595703,73,,
265489,8430,"1MA0",40,40,"CONC",1,0,"H1",,,,,,,,,,,
265490,8431,"1MA1",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265491,8432,"1MA2",120,120,"CONC",0,0,"H1",,,,,,,,,,,
265492,8433,"1MA4",132,132,"CONC",0,0,"H1",,,,,,,,,,,
257377,8434,"1MA5",1500,30,"ASPH",1,0,"11",,,,,,"29",,,,,
265493,8435,"1MA6",50,50,"CONC",0,0,"H1",,,,,,,,,,,
265494,8436,"1MA7",80,60,"ASPH",0,0,"H1",,,,,,,,,,,
265495,8437,"1MA8",30,30,"ASPH",0,0,"H1",,,,,,,,,,224,1050
265496,8438,"1MA9",40,40,"ASPH",0,0,"H1",,,,,,,,,,269,
265497,8439,"1MD0",50,50,"CONC",0,0,"H1",,,,,,,,,,,
247976,8440,"1MD1",1600,75,"TURF",0,0,"E",,,,,200,"W",,,,,300
246535,8441,"1MD3",1800,75,"TURF",0,0,"03",,,,,,"21",,,,,
265498,8442,"1MD4",67,67,"CONC",1,0,"H1",,,,,,,,,,,
265499,8442,"1MD4",40,40,"CONC",1,0,"H2",,,,,,,,,,,
265500,8443,"1MD5",100,66,"ASPH",0,0,"H1",,,,,,,,,,,
265501,8444,"1MD6",4000,500,"TURF",0,0,"H1",,,,,,,,,,,
265502,8445,"1MD7",35,35,"CONC",1,0,"H1",,,,,,,,,,,
248924,8446,"1MD8",1900,100,"TURF",0,0,"06",,,,,,"24",,,,,
265503,8447,"1MD9",51,51,"CONC",0,0,"H1",,,,,,,,,,,
250382,8448,"1ME",15000,1100,"WATER-E",0,0,"ALL",,,,,,"WAY",,,,,
265504,8449,"1ME1",70,70,"ASPH",0,0,"H1",,,,,,,,,,,
253899,8450,"1MI0",7500,500,"WATER",0,0,"10",,,,,,"28",,,,,
251026,8451,"1MI1",2000,70,"TURF",0,0,"N",,,,,,"S",,,,,
265505,8452,"1MI2",64,64,"CONC",0,0,"H1",,,,,,,,,,,
252954,8453,"1MI3",3900,60,"ASPH",0,0,"E",,,,,,"W",,,,,
254676,8455,"1MI5",2450,60,"TURF-G",0,0,"09",,,,,,"27",,,,,1850
253606,8457,"1MI7",1800,100,"TURF",0,0,"15",,,,,,"33",,,,,
252559,8458,"1MI8",1800,200,"TURF",0,0,"14",,,,,,"32",,,,,
252560,8458,"1MI8",2600,200,"TURF",0,0,"18",,,,,,"36",,,,,
257743,8459,"1MI9",1150,120,"TURF",0,0,"17",,,,,,"35",,,,,
